data,codigo,designacao,preco_medio_ponderado
2018-05-11, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-05-11, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-05-12, 3200, Gasolina 95, 1.5931
2018-05-12, 3400, Gasolina 98, 1.6310
2018-05-12, 2100, Gasóleo, 1.3831
2018-05-12, 1120, GPL Auto, 0.6322
2018-05-12, 1450, Gasolina aditivada, 1.6210
2018-05-12, 2105, Gasóleo especial, 1.3671
2018-05-12, 2150, Gasóleo colorido, 0.8929
2018-05-12, 2155, Gasóleo de aquecimento, 1.1483
2018-05-12, 3205, Gasolina especial 95, 1.5791
2018-05-12, 3405, Gasolina especial 98, 1.7288
2018-05-12, 3210, Gasolina de mistura (motores a 2 tempos), 1.8694
2018-05-12, 2101, Gasóleo simples, 1.3262
2018-05-12, 3201, Gasolina simples 95, 1.5446
2018-05-12, 1141, GNC (gás natural comprimido) - €/m3, 0.9150
2018-05-12, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-05-12, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-05-13, 3200, Gasolina 95, 1.5928
2018-05-13, 3400, Gasolina 98, 1.6309
2018-05-13, 2100, Gasóleo, 1.3831
2018-05-13, 1120, GPL Auto, 0.6322
2018-05-13, 1450, Gasolina aditivada, 1.6210
2018-05-13, 2105, Gasóleo especial, 1.3687
2018-05-13, 2150, Gasóleo colorido, 0.8930
2018-05-13, 2155, Gasóleo de aquecimento, 1.1490
2018-05-13, 3205, Gasolina especial 95, 1.5807
2018-05-13, 3405, Gasolina especial 98, 1.7295
2018-05-13, 3210, Gasolina de mistura (motores a 2 tempos), 1.8748
2018-05-13, 2101, Gasóleo simples, 1.3267
2018-05-13, 3201, Gasolina simples 95, 1.5450
2018-05-13, 1141, GNC (gás natural comprimido) - €/m3, 0.9150
2018-05-13, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-05-13, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-05-14, 3200, Gasolina 95, 1.6043
2018-05-14, 3400, Gasolina 98, 1.6390
2018-05-14, 2100, Gasóleo, 1.3952
2018-05-14, 1120, GPL Auto, 0.6347
2018-05-14, 1450, Gasolina aditivada, 1.6638
2018-05-14, 2105, Gasóleo especial, 1.3960
2018-05-14, 2150, Gasóleo colorido, 0.9044
2018-05-14, 2155, Gasóleo de aquecimento, 1.1555
2018-05-14, 3205, Gasolina especial 95, 1.6127
2018-05-14, 3405, Gasolina especial 98, 1.7548
2018-05-14, 3210, Gasolina de mistura (motores a 2 tempos), 1.8802
2018-05-14, 2101, Gasóleo simples, 1.3476
2018-05-14, 3201, Gasolina simples 95, 1.5644
2018-05-14, 1141, GNC (gás natural comprimido) - €/m3, 0.9150
2018-05-14, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-05-14, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-05-15, 3200, Gasolina 95, 1.6102
2018-05-15, 3400, Gasolina 98, 1.6495
2018-05-15, 2100, Gasóleo, 1.4019
2018-05-15, 1120, GPL Auto, 0.6348
2018-05-15, 1450, Gasolina aditivada, 1.6735
2018-05-15, 2105, Gasóleo especial, 1.3969
2018-05-15, 2150, Gasóleo colorido, 0.9132
2018-05-15, 2155, Gasóleo de aquecimento, 1.1664
2018-05-15, 3205, Gasolina especial 95, 1.6130
2018-05-15, 3405, Gasolina especial 98, 1.7555
2018-05-15, 3210, Gasolina de mistura (motores a 2 tempos), 1.8779
2018-05-15, 2101, Gasóleo simples, 1.3526
2018-05-15, 3201, Gasolina simples 95, 1.5690
2018-05-15, 1141, GNC (gás natural comprimido) - €/m3, 0.9150
2018-05-15, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-05-15, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-05-16, 3200, Gasolina 95, 1.6123
2018-05-16, 3400, Gasolina 98, 1.6508
2018-05-16, 2100, Gasóleo, 1.4025
2018-05-16, 1120, GPL Auto, 0.6349
2018-05-16, 1450, Gasolina aditivada, 1.6759
2018-05-16, 2105, Gasóleo especial, 1.3972
2018-05-16, 2150, Gasóleo colorido, 0.9141
2018-05-16, 2155, Gasóleo de aquecimento, 1.1673
2018-05-16, 3205, Gasolina especial 95, 1.6130
2018-05-16, 3405, Gasolina especial 98, 1.7552
2018-05-16, 3210, Gasolina de mistura (motores a 2 tempos), 1.8780
2018-05-16, 2101, Gasóleo simples, 1.3528
2018-05-16, 3201, Gasolina simples 95, 1.5699
2018-05-16, 1141, GNC (gás natural comprimido) - €/m3, 0.9150
2018-05-16, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-05-16, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-05-17, 3200, Gasolina 95, 1.6132
2018-05-17, 3400, Gasolina 98, 1.6512
2018-05-17, 2100, Gasóleo, 1.4029
2018-05-17, 1120, GPL Auto, 0.6353
2018-05-17, 1450, Gasolina aditivada, 1.6759
2018-05-17, 2105, Gasóleo especial, 1.3971
2018-05-17, 2150, Gasóleo colorido, 0.9144
2018-05-17, 2155, Gasóleo de aquecimento, 1.1685
2018-05-17, 3205, Gasolina especial 95, 1.6128
2018-05-17, 3405, Gasolina especial 98, 1.7555
2018-05-17, 3210, Gasolina de mistura (motores a 2 tempos), 1.8793
2018-05-17, 2101, Gasóleo simples, 1.3531
2018-05-17, 3201, Gasolina simples 95, 1.5701
2018-05-17, 1141, GNC (gás natural comprimido) - €/m3, 0.9150
2018-05-17, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-05-17, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-05-18, 3200, Gasolina 95, 1.6131
2018-05-18, 3400, Gasolina 98, 1.6511
2018-05-18, 2100, Gasóleo, 1.4029
2018-05-18, 1120, GPL Auto, 0.6355
2018-05-18, 1450, Gasolina aditivada, 1.6759
2018-05-18, 2105, Gasóleo especial, 1.3970
2018-05-18, 2150, Gasóleo colorido, 0.9147
2018-05-18, 2155, Gasóleo de aquecimento, 1.1699
2018-05-18, 3205, Gasolina especial 95, 1.6127
2018-05-18, 3405, Gasolina especial 98, 1.7556
2018-05-18, 3210, Gasolina de mistura (motores a 2 tempos), 1.8795
2018-05-18, 2101, Gasóleo simples, 1.3527
2018-05-18, 3201, Gasolina simples 95, 1.5698
2018-05-18, 1141, GNC (gás natural comprimido) - €/m3, 0.9150
2018-05-18, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-05-18, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-05-19, 3200, Gasolina 95, 1.6112
2018-05-19, 3400, Gasolina 98, 1.6509
2018-05-19, 2100, Gasóleo, 1.4003
2018-05-19, 1120, GPL Auto, 0.6344
2018-05-19, 1450, Gasolina aditivada, 1.6759
2018-05-19, 2105, Gasóleo especial, 1.3888
2018-05-19, 2150, Gasóleo colorido, 0.9141
2018-05-19, 2155, Gasóleo de aquecimento, 1.1701
2018-05-19, 3205, Gasolina especial 95, 1.6006
2018-05-19, 3405, Gasolina especial 98, 1.7500
2018-05-19, 3210, Gasolina de mistura (motores a 2 tempos), 1.8795
2018-05-19, 2101, Gasóleo simples, 1.3484
2018-05-19, 3201, Gasolina simples 95, 1.5663
2018-05-19, 1141, GNC (gás natural comprimido) - €/m3, 0.9150
2018-05-19, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-05-19, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-05-20, 3200, Gasolina 95, 1.6122
2018-05-20, 3400, Gasolina 98, 1.6511
2018-05-20, 2100, Gasóleo, 1.4011
2018-05-20, 1120, GPL Auto, 0.6344
2018-05-20, 1450, Gasolina aditivada, 1.6759
2018-05-20, 2105, Gasóleo especial, 1.3903
2018-05-20, 2150, Gasóleo colorido, 0.9141
2018-05-20, 2155, Gasóleo de aquecimento, 1.1701
2018-05-20, 3205, Gasolina especial 95, 1.6022
2018-05-20, 3405, Gasolina especial 98, 1.7505
2018-05-20, 3210, Gasolina de mistura (motores a 2 tempos), 1.8801
2018-05-20, 2101, Gasóleo simples, 1.3488
2018-05-20, 3201, Gasolina simples 95, 1.5666
2018-05-20, 1141, GNC (gás natural comprimido) - €/m3, 0.9150
2018-05-20, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-05-20, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-05-21, 3200, Gasolina 95, 1.6256
2018-05-21, 3400, Gasolina 98, 1.6597
2018-05-21, 2100, Gasóleo, 1.4135
2018-05-21, 1120, GPL Auto, 0.6349
2018-05-21, 1450, Gasolina aditivada, 1.7033
2018-05-21, 2105, Gasóleo especial, 1.4093
2018-05-21, 2150, Gasóleo colorido, 0.9217
2018-05-21, 2155, Gasóleo de aquecimento, 1.1786
2018-05-21, 3205, Gasolina especial 95, 1.6232
2018-05-21, 3405, Gasolina especial 98, 1.7615
2018-05-21, 3210, Gasolina de mistura (motores a 2 tempos), 1.8827
2018-05-21, 2101, Gasóleo simples, 1.3606
2018-05-21, 3201, Gasolina simples 95, 1.5780
2018-05-21, 1141, GNC (gás natural comprimido) - €/m3, 0.9150
2018-05-21, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-05-21, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-05-22, 3200, Gasolina 95, 1.6317
2018-05-22, 3400, Gasolina 98, 1.6697
2018-05-22, 2100, Gasóleo, 1.4226
2018-05-22, 1120, GPL Auto, 0.6361
2018-05-22, 1450, Gasolina aditivada, 1.7197
2018-05-22, 2105, Gasóleo especial, 1.4192
2018-05-22, 2150, Gasóleo colorido, 0.9310
2018-05-22, 2155, Gasóleo de aquecimento, 1.1849
2018-05-22, 3205, Gasolina especial 95, 1.6372
2018-05-22, 3405, Gasolina especial 98, 1.7738
2018-05-22, 3210, Gasolina de mistura (motores a 2 tempos), 1.8865
2018-05-22, 2101, Gasóleo simples, 1.3730
2018-05-22, 3201, Gasolina simples 95, 1.5887
2018-05-22, 1141, GNC (gás natural comprimido) - €/m3, 0.9150
2018-05-22, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-05-22, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-05-23, 3200, Gasolina 95, 1.6360
2018-05-23, 3400, Gasolina 98, 1.6710
2018-05-23, 2100, Gasóleo, 1.4246
2018-05-23, 1120, GPL Auto, 0.6356
2018-05-23, 1450, Gasolina aditivada, 1.7197
2018-05-23, 2105, Gasóleo especial, 1.4193
2018-05-23, 2150, Gasóleo colorido, 0.9320
2018-05-23, 2155, Gasóleo de aquecimento, 1.1861
2018-05-23, 3205, Gasolina especial 95, 1.6369
2018-05-23, 3405, Gasolina especial 98, 1.7755
2018-05-23, 3210, Gasolina de mistura (motores a 2 tempos), 1.8907
2018-05-23, 2101, Gasóleo simples, 1.3734
2018-05-23, 3201, Gasolina simples 95, 1.5910
2018-05-23, 1141, GNC (gás natural comprimido) - €/m3, 0.9150
2018-05-23, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-05-23, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-05-24, 3200, Gasolina 95, 1.6360
2018-05-24, 3400, Gasolina 98, 1.6711
2018-05-24, 2100, Gasóleo, 1.4246
2018-05-24, 1120, GPL Auto, 0.6356
2018-05-24, 1450, Gasolina aditivada, 1.7197
2018-05-24, 2105, Gasóleo especial, 1.4192
2018-05-24, 2150, Gasóleo colorido, 0.9322
2018-05-24, 2155, Gasóleo de aquecimento, 1.1861
2018-05-24, 3205, Gasolina especial 95, 1.6367
2018-05-24, 3405, Gasolina especial 98, 1.7757
2018-05-24, 3210, Gasolina de mistura (motores a 2 tempos), 1.8907
2018-05-24, 2101, Gasóleo simples, 1.3734
2018-05-24, 3201, Gasolina simples 95, 1.5912
2018-05-24, 1141, GNC (gás natural comprimido) - €/m3, 0.9150
2018-05-24, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-05-24, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-05-25, 3200, Gasolina 95, 1.6364
2018-05-25, 3400, Gasolina 98, 1.6713
2018-05-25, 2100, Gasóleo, 1.4252
2018-05-25, 1120, GPL Auto, 0.6356
2018-05-25, 1450, Gasolina aditivada, 1.7197
2018-05-25, 2105, Gasóleo especial, 1.4177
2018-05-25, 2150, Gasóleo colorido, 0.9328
2018-05-25, 2155, Gasóleo de aquecimento, 1.1861
2018-05-25, 3205, Gasolina especial 95, 1.6348
2018-05-25, 3405, Gasolina especial 98, 1.7754
2018-05-25, 3210, Gasolina de mistura (motores a 2 tempos), 1.8907
2018-05-25, 2101, Gasóleo simples, 1.3730
2018-05-25, 3201, Gasolina simples 95, 1.5911
2018-05-25, 1141, GNC (gás natural comprimido) - €/m3, 0.9150
2018-05-25, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-05-25, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-05-26, 3200, Gasolina 95, 1.6352
2018-05-26, 3400, Gasolina 98, 1.6713
2018-05-26, 2100, Gasóleo, 1.4241
2018-05-26, 1120, GPL Auto, 0.6346
2018-05-26, 1450, Gasolina aditivada, 1.7197
2018-05-26, 2105, Gasóleo especial, 1.4109
2018-05-26, 2150, Gasóleo colorido, 0.9325
2018-05-26, 2155, Gasóleo de aquecimento, 1.1863
2018-05-26, 3205, Gasolina especial 95, 1.6246
2018-05-26, 3405, Gasolina especial 98, 1.7702
2018-05-26, 3210, Gasolina de mistura (motores a 2 tempos), 1.8928
2018-05-26, 2101, Gasóleo simples, 1.3689
2018-05-26, 3201, Gasolina simples 95, 1.5877
2018-05-26, 1141, GNC (gás natural comprimido) - €/m3, 0.9150
2018-05-26, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-05-26, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-05-27, 3200, Gasolina 95, 1.6331
2018-05-27, 3400, Gasolina 98, 1.6714
2018-05-27, 2100, Gasóleo, 1.4240
2018-05-27, 1120, GPL Auto, 0.6346
2018-05-27, 1450, Gasolina aditivada, 1.7197
2018-05-27, 2105, Gasóleo especial, 1.4126
2018-05-27, 2150, Gasóleo colorido, 0.9325
2018-05-27, 2155, Gasóleo de aquecimento, 1.1863
2018-05-27, 3205, Gasolina especial 95, 1.6262
2018-05-27, 3405, Gasolina especial 98, 1.7708
2018-05-27, 3210, Gasolina de mistura (motores a 2 tempos), 1.8928
2018-05-27, 2101, Gasóleo simples, 1.3694
2018-05-27, 3201, Gasolina simples 95, 1.5881
2018-05-27, 1141, GNC (gás natural comprimido) - €/m3, 0.9150
2018-05-27, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-05-27, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-05-28, 3200, Gasolina 95, 1.6447
2018-05-28, 3400, Gasolina 98, 1.6766
2018-05-28, 2100, Gasóleo, 1.4336
2018-05-28, 1120, GPL Auto, 0.6357
2018-05-28, 1450, Gasolina aditivada, 1.7222
2018-05-28, 2105, Gasóleo especial, 1.4301
2018-05-28, 2150, Gasóleo colorido, 0.9391
2018-05-28, 2155, Gasóleo de aquecimento, 1.1899
2018-05-28, 3205, Gasolina especial 95, 1.6473
2018-05-28, 3405, Gasolina especial 98, 1.7905
2018-05-28, 3210, Gasolina de mistura (motores a 2 tempos), 1.8977
2018-05-28, 2101, Gasóleo simples, 1.3829
2018-05-28, 3201, Gasolina simples 95, 1.6014
2018-05-28, 1141, GNC (gás natural comprimido) - €/m3, 0.9150
2018-05-28, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-05-28, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-05-29, 3200, Gasolina 95, 1.6475
2018-05-29, 3400, Gasolina 98, 1.6796
2018-05-29, 2100, Gasóleo, 1.4365
2018-05-29, 1120, GPL Auto, 0.6358
2018-05-29, 1450, Gasolina aditivada, 1.7352
2018-05-29, 2105, Gasóleo especial, 1.4304
2018-05-29, 2150, Gasóleo colorido, 0.9408
2018-05-29, 2155, Gasóleo de aquecimento, 1.1974
2018-05-29, 3205, Gasolina especial 95, 1.6474
2018-05-29, 3405, Gasolina especial 98, 1.7909
2018-05-29, 3210, Gasolina de mistura (motores a 2 tempos), 1.8995
2018-05-29, 2101, Gasóleo simples, 1.3846
2018-05-29, 3201, Gasolina simples 95, 1.6026
2018-05-29, 1141, GNC (gás natural comprimido) - €/m3, 0.9150
2018-05-29, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-05-29, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-05-30, 3200, Gasolina 95, 1.6478
2018-05-30, 3400, Gasolina 98, 1.6801
2018-05-30, 2100, Gasóleo, 1.4369
2018-05-30, 1120, GPL Auto, 0.6359
2018-05-30, 1450, Gasolina aditivada, 1.7178
2018-05-30, 2105, Gasóleo especial, 1.4301
2018-05-30, 2150, Gasóleo colorido, 0.9413
2018-05-30, 2155, Gasóleo de aquecimento, 1.1978
2018-05-30, 3205, Gasolina especial 95, 1.6470
2018-05-30, 3405, Gasolina especial 98, 1.7904
2018-05-30, 3210, Gasolina de mistura (motores a 2 tempos), 1.9000
2018-05-30, 2101, Gasóleo simples, 1.3847
2018-05-30, 3201, Gasolina simples 95, 1.6028
2018-05-30, 1141, GNC (gás natural comprimido) - €/m3, 0.9150
2018-05-30, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-05-30, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-05-31, 3200, Gasolina 95, 1.6481
2018-05-31, 3400, Gasolina 98, 1.6801
2018-05-31, 2100, Gasóleo, 1.4373
2018-05-31, 1120, GPL Auto, 0.6359
2018-05-31, 1450, Gasolina aditivada, 1.7178
2018-05-31, 2105, Gasóleo especial, 1.4300
2018-05-31, 2150, Gasóleo colorido, 0.9414
2018-05-31, 2155, Gasóleo de aquecimento, 1.1988
2018-05-31, 3205, Gasolina especial 95, 1.6468
2018-05-31, 3405, Gasolina especial 98, 1.7906
2018-05-31, 3210, Gasolina de mistura (motores a 2 tempos), 1.9000
2018-05-31, 2101, Gasóleo simples, 1.3848
2018-05-31, 3201, Gasolina simples 95, 1.6028
2018-05-31, 1141, GNC (gás natural comprimido) - €/m3, 0.9150
2018-05-31, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-05-31, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-06-01, 3200, Gasolina 95, 1.6483
2018-06-01, 3400, Gasolina 98, 1.6804
2018-06-01, 2100, Gasóleo, 1.4381
2018-06-01, 1120, GPL Auto, 0.6359
2018-06-01, 1450, Gasolina aditivada, 1.7178
2018-06-01, 2105, Gasóleo especial, 1.4284
2018-06-01, 2150, Gasóleo colorido, 0.9416
2018-06-01, 2155, Gasóleo de aquecimento, 1.1988
2018-06-01, 3205, Gasolina especial 95, 1.6449
2018-06-01, 3405, Gasolina especial 98, 1.7902
2018-06-01, 3210, Gasolina de mistura (motores a 2 tempos), 1.9000
2018-06-01, 2101, Gasóleo simples, 1.3842
2018-06-01, 3201, Gasolina simples 95, 1.6025
2018-06-01, 1141, GNC (gás natural comprimido) - €/m3, 0.9150
2018-06-01, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-06-01, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-06-02, 3200, Gasolina 95, 1.6473
2018-06-02, 3400, Gasolina 98, 1.6802
2018-06-02, 2100, Gasóleo, 1.4365
2018-06-02, 1120, GPL Auto, 0.6349
2018-06-02, 1450, Gasolina aditivada, 1.7178
2018-06-02, 2105, Gasóleo especial, 1.4216
2018-06-02, 2150, Gasóleo colorido, 0.9411
2018-06-02, 2155, Gasóleo de aquecimento, 1.1996
2018-06-02, 3205, Gasolina especial 95, 1.6345
2018-06-02, 3405, Gasolina especial 98, 1.7850
2018-06-02, 3210, Gasolina de mistura (motores a 2 tempos), 1.9000
2018-06-02, 2101, Gasóleo simples, 1.3803
2018-06-02, 3201, Gasolina simples 95, 1.5991
2018-06-02, 1141, GNC (gás natural comprimido) - €/m3, 0.9150
2018-06-02, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-06-02, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-06-03, 3200, Gasolina 95, 1.6472
2018-06-03, 3400, Gasolina 98, 1.6801
2018-06-03, 2100, Gasóleo, 1.4357
2018-06-03, 1120, GPL Auto, 0.6349
2018-06-03, 1450, Gasolina aditivada, 1.7178
2018-06-03, 2105, Gasóleo especial, 1.4231
2018-06-03, 2150, Gasóleo colorido, 0.9412
2018-06-03, 2155, Gasóleo de aquecimento, 1.1996
2018-06-03, 3205, Gasolina especial 95, 1.6360
2018-06-03, 3405, Gasolina especial 98, 1.7853
2018-06-03, 3210, Gasolina de mistura (motores a 2 tempos), 1.9000
2018-06-03, 2101, Gasóleo simples, 1.3806
2018-06-03, 3201, Gasolina simples 95, 1.5994
2018-06-03, 1141, GNC (gás natural comprimido) - €/m3, 0.9150
2018-06-03, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-06-03, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-06-04, 3200, Gasolina 95, 1.6445
2018-06-04, 3400, Gasolina 98, 1.6795
2018-06-04, 2100, Gasóleo, 1.4351
2018-06-04, 1120, GPL Auto, 0.6394
2018-06-04, 1450, Gasolina aditivada, 1.7178
2018-06-04, 2105, Gasóleo especial, 1.4240
2018-06-04, 2150, Gasóleo colorido, 0.9392
2018-06-04, 2155, Gasóleo de aquecimento, 1.1980
2018-06-04, 3205, Gasolina especial 95, 1.6370
2018-06-04, 3405, Gasolina especial 98, 1.7860
2018-06-04, 3210, Gasolina de mistura (motores a 2 tempos), 1.9017
2018-06-04, 2101, Gasóleo simples, 1.3824
2018-06-04, 3201, Gasolina simples 95, 1.5986
2018-06-04, 1141, GNC (gás natural comprimido) - €/m3, 0.9300
2018-06-04, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-06-04, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-06-05, 3200, Gasolina 95, 1.6424
2018-06-05, 3400, Gasolina 98, 1.6739
2018-06-05, 2100, Gasóleo, 1.4330
2018-06-05, 1120, GPL Auto, 0.6421
2018-06-05, 1450, Gasolina aditivada, 1.7082
2018-06-05, 2105, Gasóleo especial, 1.4214
2018-06-05, 2150, Gasóleo colorido, 0.9365
2018-06-05, 2155, Gasóleo de aquecimento, 1.1953
2018-06-05, 3205, Gasolina especial 95, 1.6336
2018-06-05, 3405, Gasolina especial 98, 1.7773
2018-06-05, 3210, Gasolina de mistura (motores a 2 tempos), 1.8986
2018-06-05, 2101, Gasóleo simples, 1.3781
2018-06-05, 3201, Gasolina simples 95, 1.5928
2018-06-05, 1141, GNC (gás natural comprimido) - €/m3, 0.9300
2018-06-05, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-06-05, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-06-06, 3200, Gasolina 95, 1.6423
2018-06-06, 3400, Gasolina 98, 1.6735
2018-06-06, 2100, Gasóleo, 1.4329
2018-06-06, 1120, GPL Auto, 0.6503
2018-06-06, 1450, Gasolina aditivada, 1.7063
2018-06-06, 2105, Gasóleo especial, 1.4210
2018-06-06, 2150, Gasóleo colorido, 0.9365
2018-06-06, 2155, Gasóleo de aquecimento, 1.1953
2018-06-06, 3205, Gasolina especial 95, 1.6332
2018-06-06, 3405, Gasolina especial 98, 1.7766
2018-06-06, 3210, Gasolina de mistura (motores a 2 tempos), 1.8991
2018-06-06, 2101, Gasóleo simples, 1.3777
2018-06-06, 3201, Gasolina simples 95, 1.5924
2018-06-06, 1141, GNC (gás natural comprimido) - €/m3, 0.9300
2018-06-06, 1142, GNL (gás natural liquefeito) - €/kg, 1.0188
2018-06-06, 1143, GNC (gás natural comprimido) - €/kg, 0.9990
2018-06-07, 3200, Gasolina 95, 1.6415
2018-06-07, 3400, Gasolina 98, 1.6729
2018-06-07, 2100, Gasóleo, 1.4323
2018-06-07, 1120, GPL Auto, 0.6517
2018-06-07, 1450, Gasolina aditivada, 1.7063
2018-06-07, 2105, Gasóleo especial, 1.4210
2018-06-07, 2150, Gasóleo colorido, 0.9358
2018-06-07, 2155, Gasóleo de aquecimento, 1.1959
2018-06-07, 3205, Gasolina especial 95, 1.6330
2018-06-07, 3405, Gasolina especial 98, 1.7766
